file,n,method,status,value,lower_bound,upper_bound,reference_value,bound_gap,relative_bound_gap,reference_error,relative_reference_error,runtime,pd_gap,relative_pd_gap,rank1_residual,relative_rank1_residual,rank1_eig_largest,rank1_eig_second,rank1_eig_ratio,x_trace,y_trace,x_ball,y_ball,primal_feasibility_violation,certification_gap,relative_certification_gap,max_skew_violation,fro_skew_violation,relative_max_skew_violation,relative_fro_skew_violation,lazy_cut_strategy,max_kron_violation,fro_kron_violation,relative_max_kron_violation,relative_fro_kron_violation,n_cuts,n_iters,n_rounds,full_constraint_count,gurobi_time_limit,gurobi_mip_gap,gurobi_sol_count
instance_5_344.mat,5,Lazy KRON,Optimal,-20.066968556691315,-20.066968556691315,-15.203683695402916,-20.064080997118772,0.0028875595725423864,0.00014389615274398445,-0.0028875595725423864,0.00014389615274398445,0.07359945820644498,3.3386129416612675e-09,1.663735572330884e-10,0.21182129441420666,0.21182129441420666,1.8008528723035864,0.17518126137370102,10.279940092804575,1.0000000005334435,1.0000000001626856,0.7552086736092715,0.5825168951890787,0.0,4.863284864627012,0.24235274239599786,,,,,,4.4518537928458824e-07,4.4518537928458824e-07,6.012784312751941e-08,6.012784312751941e-08,20,21,21,,,,
instance_5_344.mat,5,Full SEP,Optimal,-20.064081139015453,-20.064081139015453,-20.064077730885323,-20.064080997118772,1.4189668107178477e-07,7.0721744040329205e-09,-1.4189668107178477e-07,7.0721744040329205e-09,0.013534042052924633,1.954708039875186e-08,9.742325234491669e-10,1.5382673803355176e-07,1.5382673803355176e-07,1.9999998642440897,1.269334202257955e-07,15756290.665503144,1.0000000035306331,0.9999999961909735,0.9999998307659075,0.9999996804680458,0.0,3.4276772105101827e-06,1.6986225815665077e-07,2.1397866733759284e-13,2.1566495889444981e-13,2.1397866733759284e-13,2.1566495889444981e-13,,,,,,0,0,0,100,,,
instance_5_344.mat,5,Gurobi,OPTIMAL,-20.064081116414908,-20.064084981004335,-20.064081116414908,-20.064080997118772,3.983885562774958e-06,1.9855804869978872e-07,-3.983885562774958e-06,1.9855804869978872e-07,0.05929554207250476,,,,,,,,,,0.9999999999467417,0.9999999984939865,0.0,,1.9261229359809318e-07,,,,,,,,,,,,,,5.0,1.926123305205276e-07,1
instance_5_345.mat,5,Lazy KRON,Optimal,-20.119221588862587,-20.119221588862587,-20.11916196671352,-20.119221001224176,5.876384108205457e-07,2.9207810462500455e-08,-5.876384108205457e-07,2.9207810462500455e-08,0.025561625137925148,-1.536810039226566e-07,7.638516393085999e-09,2.4812747978846516e-06,2.4812747978846516e-06,1.999997321276052,2.3050837434720025e-06,867646.2739976562,1.0000000150397894,1.0000000239266067,0.9999969192826236,0.9999964496480718,0.0,5.946846806281769e-05,2.9634421393194173e-06,,,,,,3.5936142778044266e-07,3.5936142778044266e-07,4.492021441326494e-08,4.492021441326494e-08,6,7,7,,,,
instance_5_345.mat,5,Full SEP,Optimal,-20.119221021885977,-20.119221021885977,-20.119220529897635,-20.119221001224176,2.0661801158894377e-08,1.0269682477476725e-09,-2.0661801158894377e-08,1.0269682477476725e-09,0.012564667034894228,-1.5368240013913237e-08,7.638586005489698e-10,1.7916263953280973e-08,1.7916263953280973e-08,1.9999999817471175,1.4904344640038185e-08,134189058.96569455,1.0000000015467283,1.0000000025922242,0.9999999775296462,0.999999961892634,0.0,4.76620101608205e-07,2.4453647638093257e-08,8.377761664817502e-17,8.3778940973608e-17,8.377761664817502e-17,8.3778940973608e-17,,,,,,0,0,0,100,,,
instance_5_345.mat,5,Gurobi,OPTIMAL,-20.11922099980415,-20.119238159154495,-20.11922099980415,-20.119221001224176,1.7157930319200432e-05,8.528121285444085e-07,-1.7157930319200432e-05,8.528121285444085e-07,0.042330832686275244,,,,,,,,,,0.9999999999406696,0.9999999997145572,0.0,,8.528827090878471e-07,,,,,,,,,,,,,,5.0,8.52883436497383e-07,2
instance_5_382.mat,5,Lazy KRON,Optimal,-24.89599483262158,-24.89599483262158,-24.89599052873716,-24.89599479121109,4.14104874835175e-08,1.6633393347775258e-09,-4.14104874835175e-08,1.6633393347775258e-09,0.02240899996832013,-4.6449283530591856e-08,1.865733176877459e-09,1.71420830222494e-07,1.71420830222494e-07,1.9999998231985119,1.708857115949378e-07,11703727.62316869,1.000000002679539,0.9999998852761156,0.9999998172113067,0.9999995621342785,0.0,4.257435136878485e-06,1.7287457076307048e-07,,,,,,8.638350016043992e-09,8.638350016043992e-09,1.079793835027752e-09,1.079793835027752e-09,4,5,5,,,,
instance_5_382.mat,5,Full SEP,Optimal,-24.895994817140835,-24.895994817140835,-24.89599323513811,-24.89599479121109,2.5929743685537687e-08,1.0415226977668359e-09,-2.5929743685537687e-08,1.0415226977668359e-09,0.013997707981616259,-2.5472775888601973e-08,1.0231676249813495e-09,5.378919778933288e-08,5.378919778933288e-08,1.9999999426508854,4.89886229879103e-08,40825804.45554588,1.000000001687915,0.9999999285856757,0.9999999332764311,0.9999998305630716,0.0,1.5565299484876505e-06,6.354446713200017e-08,9.007259141662782e-14,9.996611052567316e-14,9.007259141662782e-14,9.996611052567316e-14,,,,,,0,0,0,100,,,
instance_5_382.mat,5,Gurobi,OPTIMAL,-24.895994790280486,-24.896006097407188,-24.895994790280486,-24.89599479121109,1.1306196096683152e-05,4.5413694278700567e-07,-1.1306196096683152e-05,4.5413694278700567e-07,0.09669500030577183,,,,,,,,,,0.999999999965083,0.999999987207197,0.0,,4.541743224744467e-07,,,,,,,,,,,,,,5.0,4.5417452903426017e-07,2
instance_5_394.mat,5,Lazy KRON,Optimal,-22.41312886784014,-22.41312886784014,-19.63709374672929,-22.381026620090008,0.032102247750131596,0.0014322965766816276,-0.032102247750131596,0.0014322965766816276,0.05029929103329778,-6.300904686895592e-09,2.81125617224133e-10,0.10921769211160746,0.10921769211160746,1.8864548140079629,0.09805155480378713,19.239417649041712,1.000000000935751,1.000000001408754,0.8675528049452867,0.7907093437181493,0.0,2.7760351148099467,0.1238575451682738,,,,,,4.207795970763639e-07,4.207795970763639e-07,5.48087699262447e-08,5.48087699262447e-08,19,20,20,,,,
