panel,n,m,seed,generator,condition,center_scale,prefiltered,screen_relative_gap,screen_absolute_gap,method,status,value,lower_bound,upper_bound,reference_upper_bound,max_distance_squared,bound_gap,relative_bound_gap,runtime,rank1_residual,relative_rank1_residual,rank1_eig_largest,rank1_eig_second,rank1_eig_ratio,sep_rank1_residual,relative_sep_rank1_residual,pd_gap,relative_pd_gap,x_trace,y_trace,x_ball,y_ball,primal_feasibility_violation,certification_gap,relative_certification_gap,max_skew_violation,fro_skew_violation,relative_max_skew_violation,relative_fro_skew_violation,lazy_cut_strategy,max_kron_violation,fro_kron_violation,relative_max_kron_violation,relative_fro_kron_violation,n_cuts,n_iters,n_rounds,full_constraint_count,gurobi_time_limit,gurobi_mip_gap,gurobi_sol_count
square,10,10,3432,ellipsoids,5.0,1.0,True,0.016548903826177797,1.0105469560675218,Lazy SEP,Optimal,-60.05373663883014,-60.05373663883014,-60.053733124587744,,67.23701654903036,3.5142423939760192e-06,5.851829695645859e-08,0.10495929094031453,1.3477399484844584e-07,6.738700129933875e-08,2.9999998753671338,1.2104015240479702e-07,24785162.73950295,4.915497498082524e-08,4.915497498082524e-08,-1.7939797203325725e-08,2.987290751151367e-10,1.0000000013283612,1.0000000013989543,0.9999999768291872,0.9999998792832522,0.0,3.5142423939760192e-06,5.851829695645859e-08,2.00163891017624e-09,9.133717478823445e-09,2.00163891017624e-09,9.133717478823445e-09,coordinate,,,,,50,2,2,2025,,,
square,10,10,3782,ellipsoids,5.0,1.0,True,0.014348078136100862,0.8693553151849471,Shor,Optimal,-60.590366663642754,-60.590366663642754,-37.24022156710236,,68.46780428173915,23.350145096540395,0.3853771875348569,0.0025974169839173555,0.945234511505849,0.6216011841666039,2.1789297128908904,0.8210702861693776,2.65376758798138,,,-1.676882277479308e-08,2.767572420857326e-10,1.0000000012807377,1.000000001327251,0.40824993488392675,0.6465155524858363,0.0,23.350145096540395,0.3853771875348569,,,,,,,,,,,,,,,,
square,10,10,3782,ellipsoids,5.0,1.0,True,0.014348078136100862,0.8693553151849471,KRON,Optimal,-59.721011380031726,-59.721011380031726,-59.72101110311195,,67.59844899812812,2.769197777752197e-07,4.636890289969376e-09,5.083677666960284,1.022187105885827e-08,5.110935545991336e-09,2.999999991907313,8.12450494929943e-09,369253266.5840767,,,-1.1091117357864277e-08,1.8571549780506055e-10,1.000000000991891,1.0000000009940795,0.9999999916550231,0.9999999970280539,0.0,2.769197777752197e-07,4.636890289969376e-09,,,,,,,,,,,,,,,,
square,10,10,3782,ellipsoids,5.0,1.0,True,0.014348078136100862,0.8693553151849471,Lazy KRON,Optimal,-59.72101364536367,-59.72101364536367,-59.720957202534805,,67.59845126346006,5.6442828864078365e-05,9.451083533050548e-07,0.027563625015318394,2.54022285070594e-06,1.2701123711234976e-06,2.9999981600002648,1.839352603276644e-06,1631007.6461990124,,,-1.593950571532332e-08,2.66899450333773e-10,1.0000000009990964,1.0000000014970571,0.9999980155203745,0.9999994431252386,0.0,5.6442828864078365e-05,9.451083533050548e-07,,,,,,5.041796189669733e-07,5.041796189669733e-07,3.878305471802249e-08,3.878305471802249e-08,4,5,5,,,,
square,10,10,3782,ellipsoids,5.0,1.0,True,0.014348078136100862,0.8693553151849471,Full SEP,Optimal,-59.721011356999924,-59.721011356999924,-59.7210106301345,,67.59844897509632,7.268654229619642e-07,1.2171016639636462e-08,0.478985833004117,3.2356029234577e-08,1.6178014819290595e-08,2.9999999714480206,2.6497211146219413e-08,113219461.28191142,1.212739285176148e-08,1.212739285176148e-08,-6.627310256135388e-09,1.1097116585180867e-10,1.000000000565891,1.0000000005727396,0.999999970356853,0.9999999939330831,0.0,7.268654229619642e-07,1.2171016639636462e-08,,,,,,,,,,,,,2025,,,
square,10,10,3782,ellipsoids,5.0,1.0,True,0.014348078136100862,0.8693553151849471,Lazy SEP,Optimal,-59.721011355041874,-59.721011355041874,-59.72101113451333,,67.59844897313826,2.2052854120602206e-07,3.6926457908587344e-09,0.06113533303141594,9.860528236963641e-09,4.930264137812401e-09,2.999999991399243,8.39618442859266e-09,357305156.5164455,7.695150399409063e-09,7.695150399409063e-09,-6.028621157838643e-09,1.0094640095758666e-10,1.00000000091257,1.0000000001789286,0.9999999915672484,0.9999999979848633,0.0,2.2052854120602206e-07,3.6926457908587344e-09,4.6466269720824016e-10,1.931114909603953e-09,4.6466269720824016e-10,1.931114909603953e-09,coordinate,,,,,0,1,1,2025,,,
square,10,10,4627,ellipsoids,5.0,1.0,True,0.015715846301657524,1.006764693897992,Shor,Optimal,-64.06048230389032,-64.06048230389032,-23.272653582599084,,86.51309687003717,40.78782872129124,0.6367081116842331,0.0024029999040067196,1.419269338043869,0.8733951304687039,1.888648102912132,1.1113518893421879,1.6994150286908927,,,-4.081124984622875e-07,6.370737212471833e-09,1.000000028408672,1.0000000276914593,0.18306826286047523,0.397662388255134,0.0,40.78782872129124,0.6367081116842331,,,,,,,,,,,,,,,,
square,10,10,4627,ellipsoids,5.0,1.0,True,0.015715846301657524,1.006764693897992,KRON,Optimal,-63.05371783106892,-63.05371783106892,-63.053704088404764,,85.50633239721577,1.374266415865577e-05,2.1795168677403897e-07,4.614033916033804,4.83407293186263e-07,2.417036551588069e-07,2.999999793011177,2.1190834871935328e-07,14157062.763885299,,,-1.219573348976155e-07,1.9341815057497305e-09,1.0000000109988458,1.0000000109772842,0.9999997551982202,0.9999997655902949,0.0,1.374266415865577e-05,2.1795168677403897e-07,,,,,,,,,,,,,,,,
square,10,10,4627,ellipsoids,5.0,1.0,True,0.015715846301657524,1.006764693897992,Lazy KRON,Optimal,-63.053722248191654,-63.053722248191654,-63.0534657781568,,85.50633681433851,0.00025647003485573805,4.067484451532018e-06,0.031683624954894185,8.73690470499301e-06,4.368456246164028e-06,2.999995902524045,4.108564350857022e-06,730181.067237821,,,-4.3951629891125776e-07,6.97050520159994e-09,1.0000000324536826,1.000000031975393,0.9999943033220426,0.9999969695458328,0.0,0.00025647003485573805,4.067484451532018e-06,,,,,,9.880723560600256e-07,9.880723560600256e-07,7.600561077484423e-08,7.600561077484423e-08,5,6,6,,,,
square,10,10,4627,ellipsoids,5.0,1.0,True,0.015715846301657524,1.006764693897992,Full SEP,Optimal,-63.05371761951264,-63.05371761951264,-63.05371729931423,,85.50633218565949,3.2019841000874294e-07,5.078184476622424e-09,0.3954059579409659,1.0308291355896158e-08,5.154145687272223e-09,2.9999999940448423,5.655181829512271e-09,530486920.5776848,7.869915577939204e-09,7.869915577939204e-09,-5.726235485781217e-09,9.081519221967608e-11,1.0000000005592868,1.0000000006405874,0.99999999240567,0.9999999967510099,0.0,3.2019841000874294e-07,5.078184476622424e-09,,,,,,,,,,,,,2025,,,
square,10,10,4627,ellipsoids,5.0,1.0,True,0.015715846301657524,1.006764693897992,Lazy SEP,Optimal,-63.05371764657697,-63.05371764657697,-63.05371631168436,,85.50633221272382,1.3348926088951885e-06,2.117072012117364e-08,0.055789750069379807,4.300035864103748e-08,2.1500179452159685e-08,2.999999976754646,2.1204069063293003e-08,141482277.18933606,4.2218958126673766e-08,4.2218958126673766e-08,-3.7449112255671935e-08,5.939239374524803e-10,1.0000000028143303,1.000000002624396,0.9999999708165258,0.9999999838252309,0.0,1.3348926088951885e-06,2.117072012117364e-08,3.367304698964624e-10,1.6741634152343222e-09,3.367304698964624e-10,1.6741634152343222e-09,coordinate,,,,,0,1,1,2025,,,
square,10,10,4911,ellipsoids,5.0,1.0,True,0.01846068641175169,1.3689685146703852,Shor,Optimal,-74.1558837053279,-74.1558837053279,-26.161283496250103,,81.55427000797606,47.99460020907779,0.6472123021255225,0.002467583864927292,1.4296740927128948,0.9191767129423429,1.6730256313016612,1.326974365415696,1.2607821785446165,,,-6.106502326019836e-08,8.234683508438994e-10,1.0000000038413421,1.0000000038348058,0.2647062778189714,0.3056196253147724,0.0,47.99460020907779,0.6472123021255225,,,,,,,,,,,,,,,,
square,10,10,4911,ellipsoids,5.0,1.0,True,0.01846068641175169,1.3689685146703852,KRON,Optimal,-72.78691519923925,-72.78691519923925,-72.78691483947543,,80.18530150188741,3.5976381695945747e-07,4.9426990548325595e-09,4.117850124835968,1.0583587111815838e-08,5.29179356142717e-09,2.9999999950860117,4.977718003559452e-09,602685807.6212394,,,-2.6582398504615412e-09,3.6520847781296333e-11,1.0000000001883973,1.0000000001886968,0.9999999949505303,0.9999999944803746,0.0,3.5976381695945747e-07,4.9426990548325595e-09,,,,,,,,,,,,,,,,
square,10,10,4911,ellipsoids,5.0,1.0,True,0.01846068641175169,1.3689685146703852,Lazy KRON,Optimal,-72.78692173827227,-72.78692173827227,-72.78648741502869,,80.18530804092043,0.00043432324358150254,5.967050580092467e-06,0.03751866612583399,1.2994901786127151e-05,6.497462881980878e-06,2.999993207092877,6.792298233953868e-06,441675.7191396982,,,-2.523224225114973e-07,3.4665901028044576e-09,1.0000000151434787,1.0000000152549642,0.999992474357373,0.9999945273972104,0.0,0.00043432324358150254,5.967050580092467e-06,,,,,,1.1427147428584903e-06,1.1427147428584903e-06,8.790121228390909e-08,8.790121228390909e-08,6,7,7,,,,
square,10,10,4911,ellipsoids,5.0,1.0,True,0.01846068641175169,1.3689685146703852,Full SEP,Optimal,-72.78691519311359,-72.78691519311359,-72.7869151449866,,80.18530149576175,4.812699216927285e-08,6.612038996512684e-10,0.43880812521092594,1.3551292831119825e-09,6.775646417339071e-10,2.999999999162047,7.485699365887682e-10,4007641574.3237586,5.825657366097221e-10,5.825657366097221e-10,-4.5551473704108503e-10,6.258195389000104e-12,1.0000000000345608,1.000000000042821,0.9999999990701061,0.9999999994557667,0.0,4.812699216927285e-08,6.612038996512684e-10,,,,,,,,,,,,,2025,,,
square,10,10,4911,ellipsoids,5.0,1.0,True,0.01846068641175169,1.3689685146703852,Lazy SEP,Optimal,-72.78691522987614,-72.78691522987614,-72.78691149931923,,80.1853015325243,3.7305569122736415e-06,5.1253125654408774e-08,0.057208667043596506,1.0494869827319395e-07,5.24743501443177e-08,2.9999999367056702,5.7425933184723376e-08,52241204.80646781,4.627010381619056e-08,4.627010381619056e-08,-4.4554667510965373e-08,6.121246843646624e-10,1.0000000026808216,1.0000000026887579,0.9999999330843281,0.9999999540202245,0.0,3.7305569122736415e-06,5.1253125654408774e-08,9.765666088290548e-10,5.033852600811169e-09,9.765666088290548e-10,5.033852600811169e-09,coordinate,,,,,0,1,1,2025,,,
square,10,10,5823,ellipsoids,5.0,1.0,True,0.02753153053940417,1.6603323085477157,Shor,Optimal,-60.30657489860163,-60.30657489860163,-32.16371516406556,,73.17540040413253,28.142859734536074,0.46666320847859394,0.002365000080317259,1.1093308124491095,0.7791174801975096,1.8928295654036353,1.1071704263243807,1.7096099393546038,,,-1.8332000450982378e-07,3.039801295597614e-09,1.000000014134385,1.0000000141054841,0.39010291969434757,0.5005662578449764,0.0,28.142859734536074,0.46666320847859394,,,,,,,,,,,,,,,,
square,10,10,5823,ellipsoids,5.0,1.0,True,0.02753153053940417,1.6603323085477157,KRON,Optimal,-58.646242659339094,-58.646242659339094,-58.64623571711289,,71.51506816487,6.942226207229396e-06,1.1837461178126958e-07,6.32958074985072,2.4456033258923413e-07,1.2228017890846803e-07,2.999999760922455,2.045720290332006e-07,14664760.256327987,,,-2.8750214653427975e-08,4.902311443962499e-10,1.000000002699369,1.000000002575735,0.999999796919917,0.999999898467469,0.0,6.942226207229396e-06,1.1837461178126958e-07,,,,,,,,,,,,,,,,
square,10,10,5823,ellipsoids,5.0,1.0,True,0.02753153053940417,1.6603323085477157,Lazy KRON,Optimal,-58.64624373117043,-58.64624373117043,-58.64616144034914,,71.51506923670134,8.229082128963228e-05,1.4031729238593123e-06,0.06622704211622477,3.28870015809925e-06,1.6443522449302017e-06,2.999997093841064,2.826046506326126e-06,1061552.6273631903,,,-1.9763606218248242e-07,3.369969662310001e-09,1.000000013988077,1.0000000143778278,0.9999986683780524,0.9999978838723393,0.0,8.229082128963228e-05,1.4031729238593123e-06,,,,,,2.8648254622622877e-07,2.8648254622622877e-07,2.2037124648492802e-08,2.2037124648492802e-08,11,12,12,,,,
square,10,10,5823,ellipsoids,5.0,1.0,True,0.02753153053940417,1.6603323085477157,Full SEP,Optimal,-58.64624261849752,-58.64624261849752,-58.64623909932087,,71.51506812402842,3.5191766443176675e-06,6.000685614610354e-08,0.49386283312924206,1.279642965652547e-07,6.398215192205507e-08,2.9999998723315824,1.119554432606937e-07,26796373.494283225,5.632696418575782e-08,5.632696418575782e-08,-2.494211059911322e-08,4.2529767441991706e-10,1.000000001635811,1.0000000016148085,0.9999998939712401,0.9999999508761813,0.0,3.5191766443176675e-06,6.000685614610354e-08,,,,,,,,,,,,,2025,,,
square,10,10,5823,ellipsoids,5.0,1.0,True,0.02753153053940417,1.6603323085477157,Lazy SEP,Optimal,-58.64624260392919,-58.64624260392919,-58.646240836378034,,71.51506810946009,1.7675511543302491e-06,3.01392054435185e-08,0.09851299994625151,6.235296104417518e-08,3.117648138113746e-08,2.9999999373476722,5.363336382419567e-08,55935330.61214183,2.71792683655678e-08,2.71792683655678e-08,-9.93525617332125e-09,1.6940993543984702e-10,1.0000000007700334,1.0000000007423409,0.9999999483916698,0.9999999738539299,0.0,1.7675511543302491e-06,3.01392054435185e-08,1.9557797801655593e-09,1.0925177536802161e-08,1.9557797801655593e-09,1.0925177536802161e-08,coordinate,,,,,50,2,2,2025,,,
square,10,10,5903,ellipsoids,5.0,1.0,True,0.010088404001196738,0.7956602354249753,Shor,Optimal,-78.86879186545167,-78.86879186545167,-48.631208141441775,,91.46028284901502,30.237583724009895,0.3833909840484752,0.0023960829712450504,0.9539340502777306,0.6706551823234036,2.0546749985378114,0.945324994067574,2.173511767309665,,,-2.291197347403795e-07,2.905074736421124e-09,1.0000000134092086,1.0000000136234848,0.3701967116393335,0.6758692285381229,0.0,30.237583724009895,0.3833909840484752,,,,,,,,,,,,,,,,
square,10,10,5903,ellipsoids,5.0,1.0,True,0.010088404001196738,0.7956602354249753,KRON,Optimal,-78.07313168149798,-78.07313168149798,-78.07310168656308,,90.66462266506133,2.9994934905630544e-05,3.841902362517736e-07,4.585607792017981,9.910441660376619e-07,4.955222286347239e-07,2.999999277589998,7.235425975375174e-07,4146264.902439888,,,-3.4712996921371087e-08,4.4462155127815223e-10,1.0000000023537685,1.0000000023548417,0.9999992683671225,0.9999997398569518,0.0,2.9994934905630544e-05,3.841902362517736e-07,,,,,,,,,,,,,,,,
square,10,10,5903,ellipsoids,5.0,1.0,True,0.010088404001196738,0.7956602354249753,Lazy KRON,Optimal,-78.07313470046073,-78.07313470046073,-78.0727678803118,,90.66462568402407,0.00036682014892619463,4.6984170718078e-06,0.038436166010797024,1.2023516734695704e-05,6.011777784304593e-06,2.999991686530374,8.316444085641847e-06,360730.09757978073,,,-2.375122960529552e-07,3.042177017282663e-09,1.0000000091809793,1.0000000075254367,0.9999910973125701,0.9999968804524024,0.0,0.00036682014892619463,4.6984170718078e-06,,,,,,4.914891957438039e-07,4.914891957438039e-07,3.7806894075150915e-08,3.7806894075150915e-08,6,7,7,,,,
square,10,10,5903,ellipsoids,5.0,1.0,True,0.010088404001196738,0.7956602354249753,Full SEP,Optimal,-78.07313164050709,-78.07313164050709,-78.07312898553407,,90.66462262407043,2.6549730165470464e-06,3.4006231859278375e-08,0.36086108395829797,8.644749233468635e-08,4.3223747252901214e-08,2.999999937283775,6.188459065667547e-08,48477333.45974982,3.814258655414391e-08,3.814258655414391e-08,-9.8489749689179e-09,1.261506328997812e-10,1.0000000006264553,1.0000000006280285,0.9999999352286075,0.9999999770821183,0.0,2.6549730165470464e-06,3.4006231859278375e-08,,,,,,,,,,,,,2025,,,
square,10,10,5903,ellipsoids,5.0,1.0,True,0.010088404001196738,0.7956602354249753,Lazy SEP,Optimal,-78.07313164365421,-78.07313164365421,-78.07312984275103,,90.66462262721755,1.8009031776955453e-06,2.3066875118002556e-08,0.05530520807951689,5.8137524606969485e-08,2.906876280549976e-08,2.999999957086477,4.221913774923103e-08,71057821.57147722,2.62850012323204e-08,2.62850012323204e-08,-1.1586521964090934e-08,1.4840601011081242e-10,1.000000000724017,1.000000000673665,0.9999999552540173,0.9999999851432424,0.0,1.8009031776955453e-06,2.3066875118002556e-08,7.870487664374259e-10,3.2281406427202628e-09,7.870487664374259e-10,3.2281406427202628e-09,coordinate,,,,,0,1,1,2025,,,
square,10,10,6260,ellipsoids,5.0,1.0,True,0.011754362878062896,0.8526352580115173,Shor,Optimal,-72.53776889964712,-72.53776889964712,-34.49465997561798,,87.56501946610777,38.04310892402914,0.524459319622308,0.002712417161092162,1.1935443404533106,0.7835817327830743,1.9653068671717429,1.0346931234742012,1.8994103880509121,,,-1.2818478012377454e-07,1.7671453377772437e-09,1.0000000081616331,1.000000008176164,0.4913499766844248,0.3151056714202226,0.0,38.04310892402914,0.524459319622308,,,,,,,,,,,,,,,,
square,10,10,6260,ellipsoids,5.0,1.0,True,0.011754362878062896,0.8526352580115173,KRON,Optimal,-71.6851336437678,-71.6851336437678,-71.68513363830152,,86.71238421022845,5.466276320476027e-09,7.62539740476756e-11,5.848910917062312,1.893045213589805e-10,9.46522606843027e-11,2.999999999891629,1.3469526744218666e-10,22272497444.49467,,,-5.95719029661268e-11,8.310217187033994e-13,0.9999999999889877,1.0000000000076474,0.9999999999263469,0.9999999999040287,0.0,5.466276320476027e-09,7.62539740476756e-11,,,,,,,,,,,,,,,,
square,10,10,6260,ellipsoids,5.0,1.0,True,0.011754362878062896,0.8526352580115173,Lazy KRON,Optimal,-71.68513782710261,-71.68513782710261,-71.68488923711031,,86.71238839356326,0.00024858999229593337,3.4678037851514996e-06,0.038298290921375155,7.774346759750542e-06,3.887178808937869e-06,2.999995544728923,4.452588995268916e-06,673764.308342081,,,-2.5414442461624276e-07,3.545287521511275e-09,1.0000000158134315,1.0000000159919564,0.9999973257898027,0.9999948947857309,0.0,0.00024858999229593337,3.4678037851514996e-06,,,,,,9.429770872949961e-07,9.429770872949961e-07,7.253673820811456e-08,7.253673820811456e-08,6,7,7,,,,
square,10,10,6260,ellipsoids,5.0,1.0,True,0.011754362878062896,0.8526352580115173,Full SEP,Optimal,-71.68513364421771,-71.68513364421771,-71.68513360996042,,86.71238421067837,3.4257297443218704e-08,4.778856605505119e-10,0.37315958295948803,9.858207095391362e-10,4.929103548798341e-10,2.9999999993426165,5.822626666691429e-10,5152313845.749784,8.298323348548179e-10,8.298323348548179e-10,-5.877325293113245e-10,8.198806355419724e-12,1.0000000000397435,1.0000000000399991,0.9999999996110536,0.9999999993116573,0.0,3.4257297443218704e-08,4.778856605505119e-10,,,,,,,,,,,,,2025,,,
square,10,10,6260,ellipsoids,5.0,1.0,True,0.011754362878062896,0.8526352580115173,Lazy SEP,Optimal,-71.68513365266769,-71.68513365266769,-71.68513313576663,,86.71238421912834,5.169010535155394e-07,7.210714790880542e-09,0.060554583091288805,1.4972973285246656e-08,7.486486668089641e-09,2.9999999900482415,8.850758881357138e-09,338953984.65405196,1.1720659121776986e-08,1.1720659121776986e-08,-8.280665042548208e-09,1.1551439776439688e-10,1.0000000005054002,1.0000000005252643,0.9999999942439555,0.9999999895091055,0.0,5.169010535155394e-07,7.210714790880542e-09,3.2701518229427684e-10,1.2659511946977836e-09,3.2701518229427684e-10,1.2659511946977836e-09,coordinate,,,,,0,1,1,2025,,,
square,15,15,278,ellipsoids,5.0,1.0,True,0.0222043792481665,1.6123779737084476,Shor,Optimal,-72.61531410933668,-72.61531410933668,-37.239509455147946,,92.06059466825148,35.375804654188734,0.48716727439784235,0.009033583104610443,1.1635399469985188,0.8100294600559558,1.8436665590804036,1.1563334397690275,1.5944073704628552,,,-3.449108021413849e-08,4.749835573554825e-10,1.000000002527564,1.0000000025012714,0.3424470597232146,0.4940129919625496,0.0,35.375804654188734,0.48716727439784235,,,,,,,,,,,,,,,,
square,15,15,278,ellipsoids,5.0,1.0,True,0.0222043792481665,1.6123779737084476,Lazy KRON,Optimal,-71.00294437990827,-71.00294437990827,-71.00250447005985,,90.44822493882307,0.00043990984842423586,6.19565642335133e-06,0.1520594998728484,1.4994233649126311e-05,7.49714244630049e-06,2.9999904437372678,9.553983227878286e-06,314004.1564007952,,,-1.504217124193019e-07,2.1185278122334713e-09,1.0000000111619853,1.0000000109179064,0.9999896148363067,0.9999953869850713,0.0,0.00043990984842423586,6.19565642335133e-06,,,,,,1.1823379057401872e-06,1.1823379057401872e-06,6.56854908196917e-08,6.56854908196917e-08,7,8,8,,,,
square,15,15,278,ellipsoids,5.0,1.0,True,0.0222043792481665,1.6123779737084476,Full SEP,Optimal,-71.00293613767074,-71.00293613767074,-71.00293612742927,,90.44821669658555,1.024147877615178e-08,1.4424021502849013e-10,15.875793166924268,3.299025697269573e-10,1.6495128487688062e-10,2.999999999772973,2.0512650264107695e-10,14625121381.912636,1.5545527989426134e-10,1.5545527989426134e-10,-4.020250798930647e-11,5.662090918515826e-13,1.0000000000023022,1.000000000002485,0.9999999997608396,0.9999999998847866,0.0,1.024147877615178e-08,1.4424021502849013e-10,,,,,,,,,,,,,11025,,,
square,15,15,278,ellipsoids,5.0,1.0,True,0.0222043792481665,1.6123779737084476,Lazy SEP,Optimal,-71.00293614802267,-71.00293614802267,-71.00293406631701,,90.44821670693747,2.0817056594069072e-06,2.931858557323731e-08,0.23196241608820856,6.852483271236528e-08,3.4262416998036475e-08,2.9999999508356647,4.6202231597006956e-08,64931927.46624838,3.2827544474246833e-08,3.2827544474246833e-08,-9.779782317309582e-09,1.377377168871056e-10,1.0000000007075416,1.0000000007146732,0.9999999493097427,0.9999999781363891,0.0,2.0817056594069072e-06,2.931858557323731e-08,6.431549789270852e-10,4.0187623609379315e-09,6.431549789270852e-10,4.0187623609379315e-09,coordinate,,,,,0,1,1,11025,,,
square,15,15,729,ellipsoids,5.0,1.0,True,0.0232694674173046,1.8477668737976245,Shor,Optimal,-79.40735559867228,-79.40735559867228,-35.75900050229674,,102.55138235454366,43.64835509637554,0.5496764722524692,0.0036446659360080957,1.2861572229635698,0.8669216523942694,1.753700632002486,1.2462993659794919,1.4071263132066325,,,-5.569448546793865e-08,7.013769070641345e-10,1.0000000036827354,1.0000000036790064,0.31754813264435133,0.3962946421758767,0.0,43.64835509637554,0.5496764722524692,,,,,,,,,,,,,,,,
square,15,15,729,ellipsoids,5.0,1.0,True,0.0232694674173046,1.8477668737976245,Lazy KRON,Optimal,-77.55959491815585,-77.55959491815585,-77.55866704751483,,100.70362167402723,0.0009278706410213999,1.196332500189729e-05,0.21262937504798174,2.749207565097915e-05,1.3746101970436655e-05,2.999984573160266,1.5304803181688016e-05,196015.88713990818,,,-2.546172623851817e-07,3.2828596210934897e-09,1.0000000196148697,1.0000000163298084,0.9999846058413806,0.9999877784404034,0.0,0.0009278706410213999,1.196332500189729e-05,,,,,,1.077158949396947e-06,1.077158949396947e-06,5.984224894636894e-08,5.984224894636894e-08,10,11,11,,,,
square,15,15,729,ellipsoids,5.0,1.0,True,0.0232694674173046,1.8477668737976245,Full SEP,Optimal,-77.5595887459923,-77.5595887459923,-77.55957850862438,,100.70361550186368,1.0237367916943185e-05,1.3199358174100912e-07,14.20698224985972,2.998744838661161e-07,1.4993725101565405e-07,2.999999815512158,1.7408814333648072e-07,17232648.691724535,1.48866038063158e-07,1.48866038063158e-07,-1.5620656768078334e-08,2.0140200613022837e-10,1.000000001181533,1.0000000011824908,0.9999998055329202,0.9999998833080068,0.0,1.0237367916943185e-05,1.3199358174100912e-07,,,,,,,,,,,,,11025,,,
square,15,15,729,ellipsoids,5.0,1.0,True,0.0232694674173046,1.8477668737976245,Lazy SEP,Optimal,-77.55958874216358,-77.55958874216358,-77.55957752960495,,100.70361549803496,1.1212558632678338e-05,1.4456702020369111e-07,0.23994908318854868,3.1580648542346616e-07,1.579032531666946e-07,2.9999997981404007,1.7645154812040862e-07,17001833.251659732,1.5617758167787724e-07,1.5617758167787724e-07,-1.3965163248030876e-08,1.800572111651621e-10,1.0000000009798684,1.0000000009678767,0.9999997881894307,0.9999998710727738,0.0,1.1212558632678338e-05,1.4456702020369111e-07,1.4690108018911019e-09,1.0310419440506296e-08,1.4690108018911019e-09,1.0310419440506296e-08,coordinate,,,,,0,1,1,11025,,,
square,15,15,2620,ellipsoids,5.0,1.0,True,0.010927267371397445,0.9003004877519061,Shor,Optimal,-82.39026804711288,-82.39026804711288,-59.701604723266705,,102.22861474140869,22.68866332384618,0.27538038000886483,0.0036870830226689577,0.7090919749476957,0.4812996395472264,2.291324017994288,0.7086759796043688,3.2332463409772423,,,-2.149952536001365e-07,2.609473894139981e-09,1.0000000156718751,1.0000000156381286,0.679217591822272,0.6116904292360129,0.0,22.68866332384618,0.27538038000886483,,,,,,,,,,,,,,,,
square,15,15,2620,ellipsoids,5.0,1.0,True,0.010927267371397445,0.9003004877519061,Lazy KRON,Optimal,-81.48997785313296,-81.48997785313296,-81.48966863436202,,101.32832454742876,0.0003092187709370364,3.7945619704834444e-06,0.1261209580115974,9.883635333989945e-06,4.941839335311596e-06,2.9999908602054304,9.141822504386065e-06,328161.1362248714,,,-9.563447633809119e-08,1.1735734731754432e-09,1.0000000070688901,1.0000000065476506,0.9999954987114205,0.9999946193539437,0.0,0.0003092187709370364,3.7945619704834444e-06,,,,,,7.504014714989409e-07,7.504014714989409e-07,4.1688993307782773e-08,4.1688993307782773e-08,6,7,7,,,,
square,15,15,2620,ellipsoids,5.0,1.0,True,0.010927267371397445,0.9003004877519061,Full SEP,Optimal,-81.48996756512217,-81.48996756512217,-81.48996715027603,,101.32831425941798,4.1484614143882936e-07,5.090763364303806e-09,16.69508979190141,1.2870850966782584e-08,6.435425521233297e-09,2.999999987603608,1.1838701466922938e-08,253406169.24799898,8.495302556169559e-09,8.495302556169559e-09,-3.4443274898876552e-09,4.2266889935072604e-11,1.0000000002639373,1.0000000002570055,0.9999999937675976,0.9999999925628718,0.0,4.1484614143882936e-07,5.090763364303806e-09,,,,,,,,,,,,,11025,,,
square,15,15,2620,ellipsoids,5.0,1.0,True,0.010927267371397445,0.9003004877519061,Lazy SEP,Optimal,-81.4899675744646,-81.4899675744646,-81.48996524629138,,101.32831426876041,2.328173223986596e-06,2.8570059521242757e-08,0.4741519170347601,7.139793345141216e-08,3.5698967871104545e-08,2.9999999307313936,6.625010089835287e-08,45282948.856700994,4.29569635573948e-08,4.29569635573948e-08,-1.5135469766391907e-08,1.857341488393806e-10,1.0000000035189553,0.9999999987862951,0.9999999664867554,0.9999999567074886,0.0,2.328173223986596e-06,2.8570059521242757e-08,1.7377668213918937e-09,1.3930035578850397e-08,1.7377668213918937e-09,1.3930035578850397e-08,coordinate,,,,,50,2,2,11025,,,
square,15,15,3869,ellipsoids,5.0,1.0,True,0.013088807596048432,1.3231845993744429,Shor,Optimal,-101.09282985975881,-101.09282985975881,-58.33213103274839,,139.33179210217693,42.760698827010415,0.4229844874886801,0.003625042038038373,1.0743475649107856,0.7314586600387465,2.004282830682065,0.9957171684793729,2.012903758346299,,,-1.7011473119055154e-08,1.6827576340136435e-10,1.0000000009345447,1.0000000009284993,0.553152982702002,0.3724994514791864,0.0,42.760698827010415,0.4229844874886801,,,,,,,,,,,,,,,,
