instance,formulation,theta_semantics,generator,normalization,normalization_center_x1,normalization_center_x2,normalization_radius,num_sites,seed,method,status,theta_bound,distance_bound,squared_distance_bound,theta_reference,reference_method,theta_feasible_grid,theta_gurobi,gurobi_status,gurobi_gap,gurobi_runtime,grid_x1,grid_x2,runtime,relaxation_gap,rel_gap,eval_ratio,soc_pair_blocks,sep_pair_blocks,num_distance_blocks,num_hull_facets,num_cone_blocks,num_nonnegative_rows,radius_squared,lazy_cut_strategy,n_cuts,n_rounds,max_skew_violation
random_disk_normalized_4_seed_2,unit-sphere,distance,random-disk,minimum-disk,-0.042919742032946503,0.20779428269583666,0.6428143059328619,4,2,KRON,PrimalAndDualFeasible,0.8143003570359256,0.8143003570359256,0.663085071468836,0.6122558948192832,planar-arrangement,0.3719844113204218,,,,,-0.0952052244848558,0.2708939564446925,0.06774583295919001,0.2020444622166424,2.1986079623559363e-11,3.355059614337951,10,0,4,4,6,4,1.0,,0,1,
random_disk_normalized_4_seed_2,unit-sphere,distance,random-disk,minimum-disk,-0.042919742032946503,0.20779428269583666,0.6428143059328619,4,2,Full SEP,PrimalAndDualFeasible,0.7663794541003671,0.7663794541003671,0.5873374676671768,0.6122558948192832,planar-arrangement,0.3719844113204218,,,,,-0.0952052244848558,0.2708939564446925,0.04565762507263571,0.1541235592810839,3.462430342437983e-11,2.6018023535020527,10,10,4,4,6,4,1.0,,0,1,
random_disk_normalized_4_seed_3,unit-sphere,distance,random-disk,minimum-disk,0.13681172963822985,-0.00033042218417339564,0.6613407296116202,4,3,Shor,PrimalAndDualFeasible,1.138540455525334,1.138540455525334,1.296274368867835,0.6593688492620546,planar-arrangement,0.4323155200766823,,,,,-0.07643541797308004,-0.36421221411811583,0.0022303329315036535,0.47917160626327937,1.552540779611398e-11,5.658526542880302,10,0,4,4,6,4,1.0,,0,1,
random_disk_normalized_4_seed_3,unit-sphere,distance,random-disk,minimum-disk,0.13681172963822985,-0.00033042218417339564,0.6613407296116202,4,3,RLT,PrimalAndDualFeasible,1.1190943669732385,1.1190943669732385,1.2523722021912334,0.6593688492620546,planar-arrangement,0.4323155200766823,,,,,-0.07643541797308004,-0.36421221411811583,0.004869124968536198,0.45972551771118386,1.264099096309998e-12,3.1408107294805876,10,0,4,4,6,4,1.0,,0,1,
random_disk_normalized_4_seed_3,unit-sphere,distance,random-disk,minimum-disk,0.13681172963822985,-0.00033042218417339564,0.6613407296116202,4,3,KRON,PrimalAndDualFeasible,0.8931136488630042,0.8931136488630042,0.7976519897853894,0.6593688492620546,planar-arrangement,0.4323155200766823,,,,,-0.07643541797308004,-0.36421221411811583,0.07224508293438703,0.23374479960094952,9.325429317641465e-12,4.606280102242096,10,0,4,4,6,4,1.0,,0,1,
random_disk_normalized_4_seed_3,unit-sphere,distance,random-disk,minimum-disk,0.13681172963822985,-0.00033042218417339564,0.6613407296116202,4,3,Full SEP,PrimalAndDualFeasible,0.8507053241148683,0.8507053241148683,0.7236995484773832,0.6593688492620546,planar-arrangement,0.4323155200766823,,,,,-0.07643541797308004,-0.36421221411811583,0.046237625065259635,0.1913364748528137,1.2779666214157714e-11,4.239274828554702,10,10,4,4,6,4,1.0,,0,1,
random_disk_normalized_4_seed_4,unit-sphere,distance,random-disk,minimum-disk,0.13675024446005823,-0.08840175060905915,0.7501189217790123,4,4,Shor,PrimalAndDualFeasible,1.208447084275544,1.208447084275544,1.4603443554940636,0.7345720978599358,planar-arrangement,0.5389297472437478,,,,,-0.27413800037078984,-0.06403255209795061,0.0023800830822438,0.4738749864156081,1.1258531097209227e-11,5.405712921244266,10,0,4,4,6,4,1.0,,0,1,
random_disk_normalized_4_seed_4,unit-sphere,distance,random-disk,minimum-disk,0.13675024446005823,-0.08840175060905915,0.7501189217790123,4,4,RLT,PrimalAndDualFeasible,1.1871888174149101,1.1871888174149101,1.4094172881950129,0.7345720978599358,planar-arrangement,0.5389297472437478,,,,,-0.27413800037078984,-0.06403255209795061,0.005074749933555722,0.4526167195549743,2.8109705275465744e-11,2.945859860671191,10,0,4,4,6,4,1.0,,0,1,
random_disk_normalized_4_seed_4,unit-sphere,distance,random-disk,minimum-disk,0.13675024446005823,-0.08840175060905915,0.7501189217790123,4,4,KRON,PrimalAndDualFeasible,0.8661181952301076,0.8661181952301076,0.7501607281086587,0.7345720978599358,planar-arrangement,0.5389297472437478,,,,,-0.27413800037078984,-0.06403255209795061,0.08004024997353554,0.13154609737017176,3.9703351717435e-11,3.2138163097757833,10,0,4,4,6,4,1.0,,0,1,
random_disk_normalized_4_seed_4,unit-sphere,distance,random-disk,minimum-disk,0.13675024446005823,-0.08840175060905915,0.7501189217790123,4,4,Full SEP,PrimalAndDualFeasible,0.8187271294455492,0.8187271294455492,0.670314112490149,0.7345720978599358,planar-arrangement,0.5389297472437478,,,,,-0.27413800037078984,-0.06403255209795061,0.04682304197922349,0.08415503158561333,5.09819964022995e-11,2.437934719913524,10,10,4,4,6,4,1.0,,0,1,
random_disk_normalized_4_seed_5,unit-sphere,distance,random-disk,minimum-disk,-0.1819279316800486,-0.2770837399834533,0.5028161244953114,4,5,Shor,PrimalAndDualFeasible,1.2366348902223907,1.2366348902223907,1.5292658517153443,0.7684649631300308,planar-arrangement,0.5867542336151208,,,,,-0.24549509182990326,0.031697120679869184,0.0021483339369297028,0.46816992709235994,1.7784254765483093e-11,5.508693409345025,10,0,4,3,6,3,1.0,,0,1,
random_disk_normalized_4_seed_5,unit-sphere,distance,random-disk,minimum-disk,-0.1819279316800486,-0.2770837399834533,0.5028161244953114,4,5,RLT,PrimalAndDualFeasible,1.2366348899313777,1.2366348899313777,1.5292658509955908,0.7684649631300308,planar-arrangement,0.5867542336151208,,,,,-0.24549509182990326,0.031697120679869184,0.004311417113058269,0.46816992680134695,3.239737972628322e-11,2.878069513285157,10,0,4,3,6,3,1.0,,0,1,
